17.8481513,4.8981513,23.99188616,,,,
13.2267195,0.2767195,0.07657368168,,,,
9.8252802,-3.1247198,9.763873829,,,,
17.0553064,4.1053064,16.85354064,,,,
10.2531773,-2.6968227,7.272852675,,,,
10.5559006,-2.3940994,5.731711937,,,,
13.8123439,0.8623439,0.7436370019,,,,
10.7131461,-2.2368539,5.00351537,,,,
20.5900074,7.6400074,58.36971307,,,,
13.0499852,0.0999852,0.009997040219,,,,
11.3087929,-1.6412071,2.693560745,,,,
10.9101499,-2.0398501,4.16098843,,,,
15.365624,2.415624,5.835239309,,,,
7.5875899,-5.3624101,28.75544208,,,,
16.6725189,3.7225189,13.85714696,,,,
9.5257049,-3.4242951,11.72579693,,,,
8.264538,-4.685462,21.95355415,,,,
7.7417112,-5.2082888,27.12627222,,,,
18.8157455,5.8657455,34.40697027,,,,
14.6596667,1.7096667,2.922960225,,,,
11.9112579,-1.0387421,1.07898515,,,,
9.3534762,-3.5965238,12.93498344,,,,
10.2305102,-2.7194898,7.395624772,,,,
11.9853905,-0.9646095,0.9304714875,,,,
13.9636028,1.0136028,1.027390636,,,,
8.0286579,-4.9213421,24.21960807,,,,
4.9470424,-8.0029576,64.04733035,,,,
6.2484329,-6.7015671,44.9110016,,,,
14.8062536,1.8562536,3.445677428,,,,
28.5919382,15.6419382,244.6702307,,,,
2.2681137,-10.6818863,114.1026949,,,,
14.661743,1.711743,2.930064098,,,,
15.4616795,2.5116795,6.308533911,,,,
18.8917133,5.9417133,35.30395694,,,,
7.7324113,-5.2175887,27.22323184,,,,
11.6493317,-1.3006683,1.691738027,,,,
6.8195001,-6.1304999,37.58302902,,,,
10.3295402,-2.6204598,6.866809563,,,,
17.1490763,4.1990763,17.63224177,,,,
9.8379546,-3.1120454,9.684826572,,,,
16.5522991,3.6022991,12.97655881,,,,
8.9764582,-3.9735418,15.78903444,,,,
12.5083716,-0.4416284,0.1950356437,,,,
9.244244,-3.705756,13.73262753,,,,
16.8989706,3.9489706,15.5943688,,,,
15.7213873,2.7713873,7.680587567,,,,
9.398171,-3.551829,12.61548925,,,,
16.2867622,3.3367622,11.13398198,,,,
17.294975,4.344975,18.87880775,,,,
11.8870039,-1.0629961,1.129960709,,,,
11.3682914,-1.5817086,2.501802095,,,,
17.4642252,4.5142252,20.37822916,,,,
11.1354548,-1.8145452,3.292574283,,,,
20.372608,7.422608,55.09510952,,,,
17.1825442,4.2325442,17.9144304,,,,
14.4837553,1.5337553,2.35240532,,,,
11.1696666,-1.7803334,3.169587015,,,,
11.5288942,-1.4211058,2.019541695,,,,
5.5331102,-7.4168898,55.01025431,,,,
15.3931256,2.4431256,5.968862697,,,,
13.2070745,0.2570745,0.06608729855,,,,
